tweet_date,pct_positive,pct_negative,pct_neutral,avg_compound_sentiment,tweet_volume
2012-06-27,0.0,0.0,1.0,0.0620000,2
2013-01-14,0.0,0.0,1.0,-0.4397143,7
2013-07-08,0.0,0.0,1.0,0.0005667,60
2013-08-25,0.0,0.0,1.0,0.0629333,30
2014-04-08,0.0,0.0,1.0,0.3846448,259
2013-06-09,0.0,0.0,1.0,0.7301746,527
2013-11-15,0.0,0.0,1.0,0.0099904,104
2012-12-28,0.0,0.0,1.0,0.3725556,9
2013-11-29,0.002793296089385475,0.0,0.9972067039106145,0.2794274,358
2012-07-25,0.0,0.0,1.0,0.4008000,5
2012-08-08,0.0,0.0,1.0,0.2442857,7
2013-04-11,0.0136986301369863,0.0,0.9863013698630136,0.0256575,73
2016-05-11,0.004032258064516129,0.0,0.9959677419354839,0.2409960,248
2012-06-15,0.0,0.0,1.0,0.4246667,3
2012-12-27,0.14285714285714285,0.0,0.8571428571428571,0.3360000,7
2013-02-10,0.0,0.0,1.0,0.5000000,4
2013-02-24,0.0,0.0,1.0,0.1610000,3
2013-06-15,0.0,0.0,1.0,-0.0056538,26
2013-10-19,0.0,0.0,1.0,0.1534421,95
2015-05-18,0.0,0.0,1.0,0.3483484,155
2011-12-31,0.0,0.0,1.0,0.3310000,1
2012-01-26,0.0,0.0,1.0,0.2786667,3
2012-02-23,0.0,0.0,1.0,-0.0340000,1
2012-04-05,0.0,0.0,1.0,0.4970000,2
2012-06-13,0.0,0.0,1.0,-0.1021429,7
2012-08-30,0.0,0.0,1.0,0.4940000,2
2013-04-16,0.0,0.0,1.0,-0.0478103,58
2013-06-17,0.0,0.0,1.0,-0.1662222,18
2013-10-06,0.0,0.0,1.0,0.1894328,134
2013-12-13,0.0,0.0,1.0,0.3010808,334
2017-04-02,0.023809523809523808,0.0,0.9761904761904762,0.0746190,42
2013-02-11,0.0,0.0,1.0,0.1864000,5
2013-10-09,0.0,0.0,1.0,0.2469153,59
2013-10-17,0.0,0.0,1.0,0.1971860,86
2014-02-03,0.0,0.0,1.0,0.4215056,178
2012-05-11,0.0,0.0,1.0,0.5292000,5
2012-07-27,0.0,0.0,1.0,0.4856504,123
2013-03-02,0.0,0.0,1.0,-0.1408000,5
2013-04-06,0.0,0.0,1.0,-0.0472041,49
2014-06-15,0.0,0.0,1.0,0.3727791,163
2012-09-19,0.0,0.0,1.0,0.2746667,3
2012-11-04,0.0,0.0,1.0,0.4095000,4
2012-10-15,0.0,0.0,1.0,0.2465000,2
2013-10-28,0.0,0.0,1.0,0.1827656,64
2012-05-05,0.0,0.0,1.0,0.2078000,5
2012-10-08,0.0,0.0,1.0,0.4938889,9
2013-02-28,0.0,0.0,1.0,0.3680000,4
"",0.08823529411764706,0.058823529411764705,0.11764705882352941,0.0425000,34
2016-08-03,0.0,0.0,1.0,-0.0680633,79
2012-03-04,0.0,0.0,1.0,0.1026667,3
2012-07-23,0.0,0.0,1.0,-0.5270000,1
2012-09-04,0.0,0.0,1.0,0.3550000,3
2013-01-20,0.0,0.0,1.0,0.3317500,4
2012-07-16,0.0,0.0,1.0,0.2387273,11
2012-08-28,0.0,0.0,1.0,0.4275000,2
2012-10-18,0.0,0.0,1.0,0.5445000,2
2012-12-30,0.0,0.0,1.0,0.4001667,6
2013-01-19,0.0,0.0,1.0,0.0920000,5
2014-05-07,0.0,0.0,1.0,0.3544531,192
2012-01-16,0.0,0.0,1.0,0.8660000,1
2012-08-10,0.0,0.0,1.0,0.3505455,11
2013-09-15,0.0,0.0,1.0,-0.0236531,49
2013-10-18,0.011111111111111112,0.0,0.9888888888888889,0.1314444,90
2012-05-22,0.0,0.0,1.0,-0.2473333,3
2013-09-29,0.0,0.0,1.0,-0.0260244,41
2013-12-22,0.0,0.0,1.0,0.3062550,353
2012-10-26,0.0,0.0,1.0,0.3311667,6
2016-04-11,0.0,0.0,1.0,0.1765305,279
2019-05-28,0.0659391687949849,0.011808020166506351,0.9169458356827755,0.2511103,30149
