,TradeDate,Open,High,Low,Close,Adj_Close,Volume,Ticker,tweet_date,pct_positive,pct_negative,pct_neutral,avg_compound_sentiment,tweet_volume,MACD_raw,MACD_signal,MACD
297,2018-01-12,13453.90,14229.90,13158.10,13980.60,13980.60,12065699840,BTC,2018-01-12,0.039130434,0.004347826,0.9434783,0.1522435,230.0,-1.3901219032195513,271.6149046105386,-273.00502651375814
298,2018-01-13,13952.40,14659.50,13952.40,14360.20,14360.20,12763599872,BTC,2018-01-13,0.014354067,0.009569378,0.9665072,0.123823,209.0,-47.85764439093691,207.72039481024348,-255.5780392011804
299,2018-01-14,14370.80,14511.80,13268.00,13772.00,13772.00,11084099584,BTC,2018-01-14,0.0,0.0070422534,0.97887325,0.0830282,142.0,-130.64037403510883,140.04824104117301,-270.68861507628185
300,2018-01-15,13767.30,14445.50,13641.70,13819.80,13819.80,12750799872,BTC,2018-01-15,0.013100437,0.0,0.9737991,0.1072533,229.0,-190.19675339716923,73.99924215350454,-264.1959955506738
301,2018-01-16,13836.10,13843.10,10194.90,11490.50,11490.50,18853799936,BTC,2018-01-16,0.036363635,0.0036363637,0.95272726,0.1177636,275.0,-420.50335540878405,-24.90127735895321,-395.6020780498308
302,2018-01-17,11431.10,11678.00,9402.29,11188.60,11188.60,18830600192,BTC,2018-01-17,0.017191976,0.008595988,0.96561605,0.1109771,349.0,-620.2341307104834,-143.9678480292593,-476.26628268122414
303,2018-01-18,11198.80,12107.30,10942.50,11474.90,11474.90,15020399616,BTC,2018-01-18,0.0070921984,0.0035460992,0.9822695,0.1666773,282.0,-746.8114147149481,-264.5365613663971,-482.274853348551
304,2018-01-19,11429.80,11992.80,11172.10,11607.40,11607.40,10740400128,BTC,2018-01-19,0.024875622,0.0,0.96517414,0.1521692,201.0,-826.9011795084898,-377.0094849948157,-449.8916945136741
305,2018-01-20,11656.20,13103.00,11656.20,12899.20,12899.20,11801700352,BTC,2018-01-20,0.020833334,0.0052083335,0.9635417,0.1897188,192.0,-777.1766228194119,-457.042912559735,-320.13371025967695
306,2018-01-21,12889.20,12895.90,11288.20,11600.10,11600.10,9935179776,BTC,2018-01-21,0.036649216,0.0,0.9528796,0.1621675,191.0,-832.9938319856683,-532.2330964449217,-300.7607355407466
307,2018-01-22,11633.10,11966.40,10240.20,10931.40,10931.40,10537400320,BTC,2018-01-22,0.00913242,0.0,0.99086756,0.2044247,219.0,-920.5760462074959,-609.9016863974366,-310.6743598100593
308,2018-01-23,10944.50,11377.60,10129.70,10868.40,10868.40,9660609536,BTC,2018-01-23,0.014285714,0.0,0.98571426,0.190481,210.0,-983.729336025317,-684.6672163230128,-299.06211970230424
309,2018-01-24,10903.40,11501.40,10639.80,11359.40,11359.40,9940989952,BTC,2018-01-24,0.024271844,0.004854369,0.9708738,0.1944951,206.0,-982.8297273538647,-744.2997185291832,-238.53000882468143
310,2018-01-25,11421.70,11785.70,11057.40,11259.40,11259.40,8873169920,BTC,2018-01-25,0.041237112,0.0,0.9536083,0.1897835,194.0,-978.9017749487557,-791.2201298130979,-187.68164513565785
311,2018-01-26,11256.00,11656.70,10470.30,11171.40,11171.40,9746199552,BTC,2018-01-26,0.060869563,0.013043478,0.92608696,0.1437913,230.0,-971.6886865974557,-827.3138411699696,-144.3748454274861
312,2018-01-27,11174.90,11614.90,10989.20,11440.70,11440.70,7583269888,BTC,2018-01-27,0.01734104,0.011560693,0.9653179,0.2266821,173.0,-933.481410122311,-848.5473549604379,-84.93405516187306
313,2018-01-28,11475.30,12040.30,11475.30,11786.30,11786.30,8350360064,BTC,2018-01-28,0.023364486,0.0,0.9766355,0.1973224,214.0,-865.3397386953002,-851.9058317074104,-13.433906987889827
314,2018-01-29,11755.50,11875.60,11179.20,11296.40,11296.40,7107359744,BTC,2018-01-29,0.030701755,0.0,0.9649123,0.1749342,228.0,-841.1713096423209,-849.7589272943925,8.587617652071572
315,2018-01-30,11306.80,11307.20,10036.20,10106.30,10106.30,8637859840,BTC,2018-01-30,0.0,0.010416667,0.9895833,0.1583802,192.0,-907.5866850582788,-861.32447884717,-46.26220621110883
316,2018-01-31,10108.20,10381.60,9777.42,10221.10,10221.10,8041160192,BTC,2018-01-31,0.010869565,0.0054347827,0.9836956,0.2157391,184.0,-940.1208203836686,-877.0837471544698,-63.03707322919877
317,2018-02-01,10237.30,10288.80,8812.28,9170.54,9170.54,9959400448,BTC,2018-02-01,0.0049261083,0.0,0.9950739,0.1744335,203.0,-1038.7022560881978,-909.4074489412155,-129.2948071469823
318,2018-02-02,9142.28,9142.28,7796.49,8830.75,8830.75,12726899712,BTC,2018-02-02,0.009433962,0.0,0.990566,0.1352311,212.0,-1131.2071159006737,-953.7673823331071,-177.43973356756658
319,2018-02-03,8852.12,9430.75,8251.63,9174.91,9174.91,7263790080,BTC,2018-02-03,0.0051282053,0.010256411,0.9846154,0.1993846,195.0,-1163.3368252596174,-995.6812709184093,-167.65555434120813
320,2018-02-04,9175.70,9334.87,8031.22,8277.01,8277.01,7073549824,BTC,2018-02-04,0.016949153,0.0056497175,0.97740114,0.1425763,177.0,-1246.8796251804724,-1045.920941770822,-200.95868340965035
321,2018-02-05,8270.54,8364.84,6756.68,6955.27,6955.27,9285289984,BTC,2018-02-05,0.026700707,0.011701506,0.9594702,0.0975899,18801.0,-1403.5618801004202,-1117.4491294367417,-286.1127506636785
322,2018-02-06,7051.75,7850.70,6048.26,7754.00,7754.00,13999800320,BTC,2018-02-06,0.032542255,0.008314979,0.95750946,0.1324546,40409.0,-1446.6072720744778,-1183.280757964289,-263.3265141101888
323,2018-02-07,7755.49,8509.11,7236.79,7621.30,7621.30,9169280000,BTC,2018-02-07,0.0046948357,0.0,0.9906103,0.2239437,213.0,-1474.432496303827,-1241.5111056321966,-232.92139067163043
324,2018-02-08,7637.86,8558.77,7637.86,8265.59,8265.59,9346750464,BTC,2018-02-08,0.0070422534,0.0,0.9929578,0.1367183,142.0,-1428.0338828510394,-1278.8156610759652,-149.2182217750742
325,2018-02-09,8271.84,8736.98,7884.71,8736.98,8736.98,6784820224,BTC,2018-02-09,0.010416667,0.0,0.984375,0.2571823,192.0,-1337.8040417377251,-1290.6133372083173,-47.19070452940787
326,2018-02-10,8720.08,9122.55,8295.47,8621.90,8621.90,7780960256,BTC,2018-02-10,0.007575758,0.0,0.99242425,0.1201364,132.0,-1261.0456871133538,-1284.6998071893247,23.654120075970923
327,2018-02-11,8616.13,8616.13,7931.10,8129.97,8129.97,6122189824,BTC,2018-02-11,0.0125,0.00625,0.96875,0.1861438,160.0,-1225.778763266344,-1272.9155984047286,47.13683513838464
328,2018-02-12,8141.43,8985.92,8141.43,8926.57,8926.57,6256439808,BTC,2018-02-12,0.004830918,0.0,0.99033815,0.2092657,207.0,-1120.6325549734938,-1242.4589897184817,121.82643474498786
329,2018-02-13,8926.72,8958.47,8455.41,8598.31,8598.31,5696719872,BTC,2018-02-13,0.0056497175,0.0,0.98870057,0.1828362,177.0,-1051.6682885902756,-1204.3008494928406,152.63256090256505
330,2018-02-14,8599.92,9518.54,8599.92,9494.63,9494.63,7909819904,BTC,2018-02-14,0.012578616,0.006289308,0.9811321,0.1517421,159.0,-914.1503216115034,-1146.270743916573,232.12042230506972
331,2018-02-15,9488.32,10234.80,9395.58,10166.40,10166.40,9062540288,BTC,2018-02-15,0.015075377,0.0,0.9798995,0.1849648,199.0,-742.4021671799655,-1065.4970285692516,323.09486138928605
332,2018-02-16,10135.70,10324.10,9824.82,10233.90,10233.90,7296159744,BTC,2018-02-16,0.0057803467,0.0,0.9884393,0.1785838,173.0,-593.9966083840154,-971.1969445322044,377.20033614818897
333,2018-02-17,10207.50,11139.50,10149.40,11112.70,11112.70,8660880384,BTC,2018-02-17,0.032967035,0.0,0.96153843,0.2431593,182.0,-400.8515511126079,-857.1278658482851,456.27631473567715
334,2018-02-18,11123.40,11349.80,10326.00,10551.80,10551.80,8744009728,BTC,2018-02-18,0.024844721,0.0,0.9751553,0.2048571,161.0,-289.70312674172965,-743.642918026974,453.9397912852444
335,2018-02-19,10552.60,11273.80,10513.20,11225.30,11225.30,7652089856,BTC,2018-02-19,0.012269938,0.0,0.9877301,0.1707485,163.0,-145.59307201564843,-624.0329488247089,478.4398768090605
336,2018-02-20,11231.80,11958.50,11231.80,11403.70,11403.70,9926540288,BTC,2018-02-20,0.041237112,0.0,0.9536083,0.2052938,194.0,-16.79581464326293,-502.5855219884197,485.7897073451568
337,2018-02-21,11372.20,11418.50,10479.10,10690.40,10690.40,9405339648,BTC,2018-02-21,0.0057803467,0.0057803467,0.9884393,0.2090867,173.0,27.403698280013487,-396.58767793473305,423.99137621474654
338,2018-02-22,10660.40,11039.10,9939.09,10005.00,10005.00,8040079872,BTC,2018-02-22,0.009803922,0.0,0.9852941,0.1354804,204.0,7.0448699633871,-315.86116835510904,322.90603831849614
339,2018-02-23,9937.07,10487.30,9734.56,10301.10,10301.10,7739500032,BTC,2018-02-23,0.013422819,0.040268455,0.94630873,0.1221879,149.0,14.63445039940234,-249.76204460420678,264.3964950036091
340,2018-02-24,10287.70,10597.20,9546.97,9813.07,9813.07,6917929984,BTC,2018-02-24,0.007633588,0.0,0.99236643,0.1417328,131.0,-18.517239576789507,-203.51308359872334,184.99584402193383
341,2018-02-25,9796.42,9923.22,9407.06,9664.73,9664.73,5706939904,BTC,2018-02-25,0.025,0.0,0.975,0.1558417,120.0,-56.1131534945398,-174.03309757788665,117.91994408334685
342,2018-02-26,9669.43,10475.00,9501.73,10366.70,10366.70,7287690240,BTC,2018-02-26,0.006369427,0.006369427,0.9872612,0.1852293,157.0,-28.931568632620838,-145.01279178883348,116.08122315621264
343,2018-02-27,10393.90,10878.50,10246.10,10725.60,10725.60,6966179840,BTC,2018-02-27,0.011627907,0.0,0.98255813,0.1640174,172.0,21.324448779143495,-111.74534367523808,133.06979245438157
344,2018-02-28,10687.20,11089.80,10393.10,10397.90,10397.90,6936189952,BTC,2018-02-28,0.005235602,0.0,0.9947644,0.1642408,191.0,34.314497192655836,-82.5333755016593,116.84787269431513
345,2018-03-01,10385.00,11052.30,10352.70,10951.00,10951.00,7317279744,BTC,2018-03-01,0.016574586,0.0,0.97790056,0.2243702,181.0,88.22277447158922,-48.38214550700958,136.6049199785988
346,2018-03-02,10977.40,11189.00,10850.10,11086.40,11086.40,7620590080,BTC,2018-03-02,0.01863354,0.0,0.98136646,0.2218944,161.0,140.25435610638124,-10.65484518433141,150.90920129071264
347,2018-03-03,11101.90,11528.20,11002.40,11489.70,11489.70,6690570240,BTC,2018-03-03,0.031446543,0.006289308,0.9622642,0.2025157,159.0,211.5935798246628,33.79483981746745,177.79874000719536
348,2018-03-04,11497.40,11512.60,11136.10,11512.60,11512.60,6084149760,BTC,2018-03-04,0.029069768,0.0,0.9709302,0.2157035,172.0,266.90159179966577,80.41619021390713,186.48540158575864
349,2018-03-05,11532.40,11704.10,11443.90,11573.30,11573.30,6468539904,BTC,2018-03-05,0.01764706,0.0,0.9823529,0.1829471,170.0,312.0346314746639,126.73987846605851,185.2947530086054
350,2018-03-06,11500.10,11500.10,10694.30,10779.90,10779.90,6832169984,BTC,2018-03-06,0.02020202,0.0,0.97979796,0.2101768,198.0,280.5481567873776,157.50153413032237,123.04662265705522
351,2018-03-07,10803.90,10929.50,9692.12,9965.57,9965.57,8797910016,BTC,2018-03-07,0.010362694,0.005181347,0.98445594,0.2494819,193.0,187.72133865029173,163.54549503431625,24.17584361597548
352,2018-03-08,9951.44,10147.40,9335.87,9395.01,9395.01,7186089984,BTC,2018-03-08,0.014563107,0.004854369,0.98058254,0.2231019,206.0,67.3397422335529,144.30434447416357,-76.96460224061067
353,2018-03-09,9414.69,9466.35,8513.03,9337.55,9337.55,8704190464,BTC,2018-03-09,0.0,0.0,1.0,0.1651472,163.0,-32.327431508712834,108.97798927758828,-141.3054207863011
354,2018-03-10,9350.59,9531.32,8828.47,8866.00,8866.00,5386319872,BTC,2018-03-10,0.020833334,0.0,0.9791667,0.2149097,144.0,-147.66236898184798,57.649917625701015,-205.312286607549
355,2018-03-11,8852.78,9711.89,8607.12,9578.63,9578.63,6296370176,BTC,2018-03-11,0.018404908,0.0,0.9815951,0.2098344,163.0,-179.49376023315017,10.221182053930765,-189.71494228708093
356,2018-03-12,9602.93,9937.50,8956.43,9205.12,9205.12,6457399808,BTC,2018-03-12,0.013513514,0.0,0.9864865,0.1970541,148.0,-232.1830410113962,-38.25966255913465,-193.92337845226155
357,2018-03-13,9173.04,9470.38,8958.19,9194.85,9194.85,5991139840,BTC,2018-03-13,0.0,0.0,1.0,0.1516612,183.0,-271.6371152278407,-84.93515309287586,-186.70196213496484
358,2018-03-14,9214.65,9355.85,8068.59,8269.81,8269.81,6438230016,BTC,2018-03-14,0.009708738,0.0,0.99029124,0.1973981,206.0,-373.2452119474583,-142.5971648637924,-230.64804708366592
359,2018-03-15,8290.76,8428.35,7783.05,8300.86,8300.86,6834429952,BTC,2018-03-15,0.010989011,0.0054945056,0.98351645,0.2024286,182.0,-446.1222653665627,-203.30218496434648,-242.82008040221623
360,2018-03-16,8322.91,8585.15,8005.31,8338.35,8338.35,5289379840,BTC,2018-03-16,0.006451613,0.0,0.9935484,0.1762065,155.0,-495.1450022007175,-261.67074841162076,-233.47425378909674
361,2018-03-17,8321.91,8346.53,7812.82,7916.88,7916.88,4426149888,BTC,2018-03-17,0.01863354,0.0,0.98136646,0.1922733,161.0,-561.5319897237387,-321.64299667404435,-239.8889930496943
362,2018-03-18,7890.52,8245.51,7397.99,8223.68,8223.68,6639190016,BTC,2018-03-18,0.005988024,0.0,0.994012,0.2003593,167.0,-582.6712877577593,-373.8486548907874,-208.8226328669719
363,2018-03-19,8344.12,8675.87,8182.40,8630.65,8630.65,6729110016,BTC,2018-03-19,0.0061728396,0.0,0.99382716,0.1930556,162.0,-560.1284439068513,-411.1046126940002,-149.02383121285112
364,2018-03-20,8619.67,9051.02,8389.89,8913.47,8913.47,6361789952,BTC,2018-03-20,0.0,0.0,0.99473685,0.2224474,190.0,-513.5223019278692,-431.588150540774,-81.9341513870952
365,2018-03-21,8937.48,9177.37,8846.33,8929.28,8929.28,6043129856,BTC,2018-03-21,0.0,0.0,1.0,0.2512412,170.0,-469.89421574003063,-439.2493635806253,-30.644852159405332
366,2018-03-22,8939.44,9100.71,8564.90,8728.47,8728.47,5530390016,BTC,2018-03-22,0.0056179776,0.0,0.994382,0.1407978,178.0,-446.3767782339946,-440.6748465112992,-5.701931722695406
367,2018-03-23,8736.25,8879.62,8360.62,8879.62,8879.62,5954120192,BTC,2018-03-23,0.013605442,0.006802721,0.97959185,0.1968503,147.0,-410.806970749396,-434.7012713589186,23.89430060952259
368,2018-03-24,8901.95,8996.18,8665.70,8668.12,8668.12,5664600064,BTC,2018-03-24,0.02,0.0,0.98,0.25392,150.0,-395.12912191388205,-426.7868414699112,31.65771955602918
369,2018-03-25,8612.81,8682.01,8449.10,8495.78,8495.78,4569880064,BTC,2018-03-25,0.0074074073,0.0,0.9925926,0.1845407,135.0,-392.09093126595326,-419.8476594291196,27.756728163166315
370,2018-03-26,8498.47,8530.08,7921.43,8209.40,8209.40,5921039872,BTC,2018-03-26,0.019736841,0.0065789474,0.9736842,0.2378684,152.0,-408.0874379518573,-417.4956151336671,9.408177181809833
371,2018-03-27,8200.00,8232.78,7797.28,7833.04,7833.04,5378250240,BTC,2018-03-27,0.0064102565,0.057692308,0.9358974,0.1717436,156.0,-445.99276441001166,-423.1950449889361,-22.797719421075556
372,2018-03-28,7836.83,8122.89,7809.17,7954.48,7954.48,4935289856,BTC,2018-03-28,0.025,0.06875,0.90625,0.2321625,160.0,-460.92060976144785,-430.7401579434385,-30.180451818009374
373,2018-03-29,7979.07,7994.33,7081.38,7165.70,7165.70,6361229824,BTC,2018-03-29,0.00990099,0.0990099,0.8910891,0.1460743,202.0,-530.286179654875,-450.64936228572583,-79.63681736914918
374,2018-03-30,7171.45,7276.66,6683.93,6890.52,6890.52,6289509888,BTC,2018-03-30,0.0,0.08,0.9066667,0.12964,150.0,-600.5409574385512,-480.6276813162909,-119.91327612226036
375,2018-03-31,6892.48,7207.85,6863.52,6973.53,6973.53,4553269760,BTC,2018-03-31,0.0064935065,0.064935066,0.9285714,0.1378506,154.0,-642.1182225689136,-512.9257895668154,-129.19243300209814
376,2018-04-01,7003.06,7060.95,6526.87,6844.23,6844.23,4532100096,BTC,2018-04-01,0.0068965517,0.089655176,0.9034483,0.1217379,145.0,-677.6899462742485,-545.8786209083021,-131.81132536594646
377,2018-04-02,6844.86,7135.47,6816.58,7083.80,7083.80,4333440000,BTC,2018-04-02,0.007352941,0.05882353,0.9338235,0.1445074,136.0,-678.7255708721732,-572.4480109010764,-106.27755997109682
378,2018-04-03,7102.26,7530.94,7072.49,7456.11,7456.11,5499700224,BTC,2018-04-03,0.05099572,0.013028104,0.9329983,0.2047478,10746.0,-642.102250305059,-586.378858781873,-55.723391523186024
379,2018-04-04,7456.41,7469.88,6803.88,6853.84,6853.84,4936000000,BTC,2018-04-04,0.04977356,0.009885037,0.9382512,0.1898095,22964.0,-654.1356914526941,-599.9302253160372,-54.20546613665692
380,2018-04-05,6848.65,6933.82,6644.80,6811.47,6811.47,5639320064,BTC,2018-04-05,0.046685006,0.015149703,0.93517524,0.1601444,25083.0,-659.4890064093561,-611.8419815347011,-47.64702487465502
381,2018-04-06,6815.96,6857.49,6575.00,6636.32,6636.32,3766810112,BTC,2018-04-06,0.04549871,0.013391914,0.93810993,0.1698367,23671.0,-670.1397345787127,-623.5015321435035,-46.63820243520922
382,2018-04-07,6630.51,7050.54,6630.51,6911.09,6911.09,3976610048,BTC,2018-04-07,0.04527585,0.020311886,0.9315948,0.1928104,15262.0,-648.9284277646366,-628.5869112677301,-20.34151649690648
383,2018-04-08,6919.98,7111.56,6919.98,7023.52,7023.52,3652499968,BTC,2018-04-08,0.007142857,0.071428575,0.92142856,0.1439071,140.0,-615.9459118531568,-626.0587113848155,10.112799531658766
384,2018-04-09,7044.32,7178.11,6661.99,6770.73,6770.73,4894060032,BTC,2018-04-09,0.016260162,0.024390243,0.9593496,0.135374,123.0,-603.2511667731824,-621.497202462489,18.24603568930661
385,2018-04-10,6795.44,6872.41,6704.15,6834.76,6834.76,4272750080,BTC,2018-04-10,0.012345679,0.086419754,0.90123457,0.1390741,162.0,-581.3226779866154,-613.4622975673143,32.13961958069888
386,2018-04-11,6843.47,6968.32,6817.59,6968.32,6968.32,4641889792,BTC,2018-04-11,0.01863354,0.099378884,0.8757764,0.1361118,161.0,-546.8631192166667,-600.1424618971848,53.279342680518084
387,2018-04-12,6955.38,7899.23,6806.51,7889.25,7889.25,8906250240,BTC,2018-04-12,0.018072288,0.05421687,0.92771083,0.1947048,166.0,-440.16832964800597,-568.1476354473491,127.97930579934314
388,2018-04-13,7901.09,8183.96,7758.93,7895.96,7895.96,7764460032,BTC,2018-04-13,0.02631579,0.047368422,0.9263158,0.2328947,190.0,-351.02411184181346,-524.722930726242,173.69881888442853
389,2018-04-14,7874.67,8140.71,7846.00,7986.24,7986.24,5191430144,BTC,2018-04-14,0.0,0.056,0.944,0.200248,125.0,-269.9796778131249,-473.77428014361857,203.79460233049366
390,2018-04-15,7999.33,8338.42,7999.33,8329.11,8329.11,5244480000,BTC,2018-04-15,0.025974026,0.058441557,0.91558444,0.1904481,154.0,-176.0551818896456,-414.23046049282397,238.17527860317836
391,2018-04-16,8337.57,8371.15,7925.73,8058.67,8058.67,5631309824,BTC,2018-04-16,0.007352941,0.05147059,0.9411765,0.1357059,136.0,-122.03484825284795,-355.7913380448288,233.75648979198087
392,2018-04-17,8071.66,8285.96,7881.72,7902.09,7902.09,6900879872,BTC,2018-04-17,0.024844721,0.031055901,0.94409937,0.157913,161.0,-90.8112267624465,-302.79531578835235,211.98408902590586
393,2018-04-18,7944.43,8197.80,7886.01,8163.42,8163.42,6529909760,BTC,2018-04-18,0.0076923077,0.1,0.8923077,0.1021538,130.0,-44.466552070394755,-251.12956304476083,206.66301097436607
394,2018-04-19,8159.27,8298.69,8138.78,8294.31,8294.31,7063209984,BTC,2018-04-19,0.012658228,0.07594936,0.9113924,0.0954177,158.0,2.791487099392725,-200.34535301593013,203.13684011532285
395,2018-04-20,8286.88,8880.23,8244.54,8845.83,8845.83,8438110208,BTC,2018-04-20,0.02255639,0.067669176,0.9097744,0.0887895,133.0,83.78110198057038,-143.52006201663002,227.3011639972004
396,2018-04-21,8848.79,8997.57,8652.15,8895.58,8895.58,7548550144,BTC,2018-04-21,0.016129032,0.06451613,0.91129035,0.1172258,124.0,150.2483945287231,-84.76637070755937,235.01476523628247
397,2018-04-22,8925.06,9001.64,8779.61,8802.46,8802.46,6629899776,BTC,2018-04-22,0.01986755,0.059602648,0.9205298,0.1478477,151.0,193.183300148743,-29.176436536298887,222.3597366850419
398,2018-04-23,8794.39,8958.55,8788.81,8930.88,8930.88,6925190144,BTC,2018-04-23,0.0057142857,0.08,0.9085714,0.1215657,175.0,234.86457036216234,23.631764843393377,211.23280551876897
399,2018-04-24,8934.34,9732.61,8927.83,9697.50,9697.50,10678800384,BTC,2018-04-24,0.0,0.033519555,0.96648043,0.1970279,179.0,325.99918867338965,84.10524960939266,241.89393906399698
400,2018-04-25,9701.03,9745.32,8799.84,8845.74,8845.74,11083100160,BTC,2018-04-25,0.008,0.048,0.936,0.091184,125.0,325.7391980206685,132.43203929164784,193.30715872902064
401,2018-04-26,8867.32,9281.51,8727.09,9281.51,9281.51,8970559488,BTC,2018-04-26,0.02739726,0.034246575,0.9246575,0.1818699,146.0,356.5856532298385,177.26276207928598,179.32289115055252
402,2018-04-27,9290.63,9375.47,8987.05,8987.05,8987.05,7566289920,BTC,2018-04-27,0.0,0.042016808,0.9411765,0.1133866,119.0,353.1997631147442,212.45016228637766,140.74960082836654
403,2018-04-28,8939.27,9412.09,8931.99,9348.48,9348.48,7805479936,BTC,2018-04-28,0.007518797,0.067669176,0.924812,0.1464887,133.0,375.35395447055635,245.03092072321343,130.32303374734292
404,2018-04-29,9346.41,9531.49,9193.71,9419.08,9419.08,8853000192,BTC,2018-04-29,0.014925373,0.02238806,0.95522386,0.2064776,134.0,394.0655977895476,274.8378561364803,119.22774165306731
405,2018-04-30,9426.11,9477.14,9166.81,9240.55,9240.55,8673920000,BTC,2018-04-30,0.007751938,0.062015504,0.92248064,0.0504031,129.0,389.99323175412064,297.86893126000837,92.12430049411228
406,2018-05-01,9251.47,9255.88,8891.05,9119.01,9119.01,7713019904,BTC,2018-05-01,0.006849315,0.10273973,0.89041096,0.0696575,146.0,372.6627656949786,312.8276981470024,59.835067547976166
407,2018-05-02,9104.60,9256.52,9015.14,9235.92,9235.92,7558159872,BTC,2018-05-02,0.006134969,0.0797546,0.9141104,0.1767485,163.0,364.1640499427158,323.0949685061451,41.069081436570684
408,2018-05-03,9233.97,9798.33,9188.15,9743.86,9743.86,10207299584,BTC,2018-05-03,0.025157232,0.044025157,0.9308176,0.2105849,159.0,393.8749244964383,337.2509597042038,56.62396479223452
409,2018-05-04,9695.50,9779.20,9585.96,9700.76,9700.76,8217829888,BTC,2018-05-04,0.006666667,0.046666667,0.94,0.18304,150.0,409.22589544882794,351.6459468531287,57.57994859569925
410,2018-05-05,9700.28,9964.50,9695.12,9858.15,9858.15,7651939840,BTC,2018-05-05,0.0074074073,0.06666667,0.9259259,0.1012519,135.0,429.14479411011416,367.1457163045258,61.99907780558834
411,2018-05-06,9845.31,9940.14,9465.25,9654.80,9654.80,7222280192,BTC,2018-05-06,0.019480519,0.058441557,0.9220779,0.1403442,154.0,423.6385774588689,378.4442885353945,45.1942889234744
412,2018-05-07,9645.67,9665.85,9231.53,9373.01,9373.01,7394019840,BTC,2018-05-07,0.024844721,0.049689442,0.9254658,0.1809627,161.0,392.0178256385625,381.15899595602815,10.858829682534349
413,2018-05-08,9380.87,9462.75,9127.77,9234.82,9234.82,7415869952,BTC,2018-05-08,0.052287582,0.052287582,0.89542484,0.1956209,153.0,351.7525890199322,375.277714568809,-23.525125548876815
414,2018-05-09,9223.73,9374.76,9031.62,9325.18,9325.18,7226890240,BTC,2018-05-09,0.015873017,0.08730159,0.8968254,0.1191825,126.0,323.4053798284749,364.9032476207422,-41.4978677922673
415,2018-05-10,9325.96,9396.04,9040.52,9043.94,9043.94,6906699776,BTC,2018-05-10,0.050847456,0.0,0.9491525,0.1669915,118.0,275.0753967886867,346.93767745433115,-71.86228066564445
416,2018-05-11,9052.96,9052.96,8394.46,8441.49,8441.49,8488520192,BTC,2018-05-11,0.023076924,0.0,0.97692305,0.1676769,130.0,186.01657364596213,314.7534566926574,-128.73688304669525
417,2018-05-12,8441.44,8664.86,8223.50,8504.89,8504.89,6821380096,BTC,2018-05-12,0.029850746,0.014925373,0.9477612,0.1755522,134.0,119.17884527321803,275.63853440876954,-156.4596891355515
418,2018-05-13,8515.49,8773.55,8395.12,8723.94,8723.94,5866379776,BTC,2018-05-13,0.041322313,0.0661157,0.88429755,0.1617273,121.0,82.92901426581557,237.09663038017874,-154.16761611436317
419,2018-05-14,8713.10,8881.12,8367.97,8716.79,8716.79,7364149760,BTC,2018-05-14,0.026490066,0.0794702,0.89403975,0.1866225,151.0,53.01271915442521,200.27984813502803,-147.26712898060282
420,2018-05-15,8705.19,8836.19,8456.45,8510.38,8510.38,6705710080,BTC,2018-05-15,0.035928145,0.07185629,0.89221555,0.1020838,167.0,12.504137865962548,162.72470608121495,-150.2205682152524
421,2018-05-16,8504.41,8508.43,8175.49,8368.83,8368.83,6760220160,BTC,2018-05-16,0.024691358,0.055555556,0.9197531,0.2014938,162.0,-30.66758978586404,124.04624690779914,-154.71383669366318
422,2018-05-17,8370.05,8445.54,8054.12,8094.32,8094.32,5862530048,BTC,2018-05-17,0.036764707,0.036764707,0.9264706,0.1697647,136.0,-86.04033834742404,82.0289298567545,-168.06926820417854
423,2018-05-18,8091.83,8274.12,7974.82,8250.97,8250.97,5764190208,BTC,2018-05-18,0.008368201,0.058577407,0.9330544,0.1797908,239.0,-115.94673293728192,42.43379729794721,-158.38053023522912
424,2018-05-19,8255.73,8372.06,8183.35,8247.18,8247.18,4712399872,BTC,2018-05-19,0.023076924,0.03846154,0.93846154,0.1684,130.0,-138.35867476195926,6.275302885965905,-144.63397764792518
425,2018-05-20,8246.99,8562.41,8205.24,8513.25,8513.25,5191059968,BTC,2018-05-20,0.0,0.06875,0.93125,0.187275,160.0,-133.11619414298002,-21.60299651982329,-111.51319762315673
426,2018-05-21,8522.33,8557.52,8365.12,8418.99,8418.99,5154990080,BTC,2018-05-21,0.02970297,0.08415841,0.8861386,0.1876139,202.0,-135.01116010653823,-44.284629237166286,-90.72653086937194
427,2018-05-22,8419.87,8423.25,8004.58,8041.78,8041.78,5137010176,BTC,2018-05-22,0.02238806,0.041044775,0.9365672,0.2100149,268.0,-165.04805754116023,-68.4373148979651,-96.61074264319514
428,2018-05-23,8037.08,8054.66,7507.88,7557.82,7557.82,6491120128,BTC,2018-05-23,0.025974026,0.058441557,0.91558444,0.1593442,154.0,-225.3068454737986,-99.81122101313181,-125.49562446066679
429,2018-05-24,7561.12,7738.60,7331.14,7587.34,7587.34,6049220096,BTC,2018-05-24,0.025316456,0.07594936,0.89873415,0.1335,158.0,-267.59567538713236,-133.36811188793195,-134.22756349920041
430,2018-05-25,7592.30,7659.14,7392.65,7480.14,7480.14,4867829760,BTC,2018-05-25,0.020547945,0.11643836,0.8630137,0.1106644,146.0,-306.2299931210882,-167.94048813456322,-138.289504986525
431,2018-05-26,7486.48,7595.16,7349.12,7355.88,7355.88,4051539968,BTC,2018-05-26,0.018518519,0.074074075,0.9074074,0.1297963,108.0,-342.9217236178238,-202.93673523121535,-139.98498838660842
